,L2,time,entropy,M,N,S,std,jump,jump_prob,epsi,subsample,EMML_itr,E
481,1.96420818131767,37.6422214508057,3.51779825404503E+037,13,20,300,0.025,0.3,0.5,0.01,1,5000,200
482,1.21742386577566,33.7276573181152,1.4472146115846E+038,13,20,300,0.05,0.3,0.5,0.01,1,5000,200
483,3.52055036289252,37.0259442329407,3.29833725670493E+038,17,20,300,0.01,0.3,0.5,0.01,1,5000,200
484,1.95370858933798,34.6051104068756,2.346701338128E+038,17,20,300,0.025,0.3,0.5,0.01,1,5000,200
485,1.22955808728241,36.6905777454376,1.83930273296971E+038,17,20,300,0.05,0.3,0.5,0.01,1,5000,200
486,3.51631384793629,34.5780732631683,2.77475283735743E+037,22,20,300,0.01,0.3,0.5,0.01,1,5000,200
487,1.90367195195077,33.824746131897,1.70749970508246E+038,22,20,300,0.025,0.3,0.5,0.01,1,5000,200
488,1.1026269265466,33.2653136253357,4.75327689603979E+037,22,20,300,0.05,0.3,0.5,0.01,1,5000,200
489,3.47647597798144,34.8521349430084,3.20654147744105E+038,29,20,300,0.01,0.3,0.5,0.01,1,5000,200
490,1.94140232805039,36.2269122600555,2.80128857864384E+038,29,20,300,0.025,0.3,0.5,0.01,1,5000,200
491,1.270863365615,35.4048495292664,3.27170035750868E+038,29,20,300,0.05,0.3,0.5,0.01,1,5000,200
492,3.50424135529815,35.8466749191284,1.20670537755805E+038,38,20,300,0.01,0.3,0.5,0.01,1,5000,200
493,1.92571777205579,36.0686180591583,3.65696349493958E+037,38,20,300,0.025,0.3,0.5,0.01,1,5000,200
494,1.24708430700836,36.2512333393097,1.39695077574708E+038,38,20,300,0.05,0.3,0.5,0.01,1,5000,200
495,3.48882109604552,37.6402611732483,6.95829375366138E+037,49,20,300,0.01,0.3,0.5,0.01,1,5000,200
496,1.99945821615297,38.8766555786133,3.1731471569514E+038,49,20,300,0.025,0.3,0.5,0.01,1,5000,200
497,1.23263144000613,38.0722780227661,1.85123561256455E+038,49,20,300,0.05,0.3,0.5,0.01,1,5000,200
498,3.47937247738656,36.5631790161133,1.55703094941306E+037,64,20,300,0.01,0.3,0.5,0.01,1,5000,200
499,1.988130305342,41.0502004623413,2.49632520509915E+038,64,20,300,0.025,0.3,0.5,0.01,1,5000,200
500,1.14452150924359,40.5256605148315,1.771368340947E+038,64,20,300,0.05,0.3,0.5,0.01,1,5000,200
501,3.53001588938155,569.332650661469,6.77579467900815E+037,861,20,300,0.01,0.3,0.5,0.01,1,30000,200
502,1.91144500891075,574.628290176392,1.76540970940849E+038,861,20,300,0.025,0.3,0.5,0.01,1,30000,200
503,1.1095828489309,572.691625118256,8.72058529632588E+037,861,20,300,0.05,0.3,0.5,0.01,1,30000,200
504,3.48511592124857,688.555730342865,2.84132247764266E+038,1117,20,300,0.01,0.3,0.5,0.01,1,30000,200
505,1.93862284114523,687.951318025589,2.74791503418962E+038,1117,20,300,0.025,0.3,0.5,0.01,1,30000,200
506,1.07371547936259,690.051229000092,2.95702612387885E+038,1117,20,300,0.05,0.3,0.5,0.01,1,30000,200
507,3.52159408596141,825.290596961975,1.08299383066644E+038,1449,20,300,0.01,0.3,0.5,0.01,1,30000,200
508,1.94668341350036,831.503251314163,2.63871376676667E+038,1449,20,300,0.025,0.3,0.5,0.01,1,30000,200
509,1.15752556599855,822.464673757553,2.88361177054124E+038,1449,20,300,0.05,0.3,0.5,0.01,1,30000,200
510,3.49492398205611,1006.26968169212,3.38701074657708E+038,1880,20,300,0.01,0.3,0.5,0.01,1,30000,200
511,1.97721731834521,992.123165369034,1.01182820849208E+037,1880,20,300,0.025,0.3,0.5,0.01,1,30000,200
512,1.10790377190161,999.451069116592,2.27676999165022E+038,1880,20,300,0.05,0.3,0.5,0.01,1,30000,200
513,3.51236003262072,1240.32739758492,2.88432934484461E+038,2438,20,300,0.01,0.3,0.5,0.01,1,30000,200
514,2.00540208050442,1191.58929538727,2.41254915343088E+038,2438,20,300,0.025,0.3,0.5,0.01,1,30000,200
515,1.15450107623922,1261.68009734154,8.90358948501815E+037,2438,20,300,0.05,0.3,0.5,0.01,1,30000,200
516,3.52376361606249,584.263746500015,3.00797046686237E+038,861,20,300,0.01,0.3,0.5,0.01,1,30000,200
517,1.94037665397997,577.91047000885,2.34595495876098E+038,861,20,300,0.025,0.3,0.5,0.01,1,30000,200
518,1.13224016608259,580.560817241669,2.10238028618701E+038,861,20,300,0.05,0.3,0.5,0.01,1,30000,200
519,3.46550948370643,726.210040569305,1.00421000713409E+038,1117,20,300,0.01,0.3,0.5,0.01,1,30000,200
520,2.00643674707977,734.297038078308,2.6678888423912E+038,1117,20,300,0.025,0.3,0.5,0.01,1,30000,200
521,1.13672463444555,770.355427503586,2.84748929267233E+038,1117,20,300,0.05,0.3,0.5,0.01,1,30000,200
522,3.49859624331985,894.472596406937,2.39934268577405E+037,1449,20,300,0.01,0.3,0.5,0.01,1,30000,200
523,2.06810681861204,845.199163913727,1.25404614176568E+038,1449,20,300,0.025,0.3,0.5,0.01,1,30000,200
524,1.14675883708268,895.868599414825,3.27826676257884E+038,1449,20,300,0.05,0.3,0.5,0.01,1,30000,200
525,3.47907525661986,1032.50247311592,2.84692654480861E+038,1880,20,300,0.01,0.3,0.5,0.01,1,30000,200
526,1.93457910150399,998.24413394928,1.99523682108687E+038,1880,20,300,0.025,0.3,0.5,0.01,1,30000,200
527,1.2645196199636,1015.61486673355,1.52675617944581E+038,1880,20,300,0.05,0.3,0.5,0.01,1,30000,200
528,3.54041243683128,1273.75694537163,3.28735584252755E+038,2438,20,300,0.01,0.3,0.5,0.01,1,30000,200
529,2.0274152982705,1231.1922762394,3.00816824295356E+038,2438,20,300,0.025,0.3,0.5,0.01,1,30000,200
530,1.21896953892047,1285.70656108856,7.08447128344173E+037,2438,20,300,0.05,0.3,0.5,0.01,1,30000,200
531,3.50831001635088,156.028352975845,2.80663004977719E+038,83,20,300,0.01,0.3,0.5,0.01,1,20000,200
532,1.9764886709049,162.286354064941,2.96431654111078E+038,83,20,300,0.025,0.3,0.5,0.01,1,20000,200
533,1.19893106237882,310.669098854065,9.51856366773345E+037,83,20,300,0.05,0.3,0.5,0.01,1,20000,200
534,3.50496183749987,182.103929519653,1.53073039033721E+038,107,20,300,0.01,0.3,0.5,0.01,1,20000,200
535,1.94119796206426,181.934158086777,1.10668343783872E+038,107,20,300,0.025,0.3,0.5,0.01,1,20000,200
536,1.12721812768265,167.157146692276,6.355366797587E+037,107,20,300,0.05,0.3,0.5,0.01,1,20000,200
537,3.50975524218143,170.504397630692,1.08566533727128E+038,139,20,300,0.01,0.3,0.5,0.01,1,20000,200
538,1.9388354968661,183.598680973053,7.99410577342678E+037,139,20,300,0.025,0.3,0.5,0.01,1,20000,200
539,1.32753117460659,175.353559017181,2.67409516980811E+038,139,20,300,0.05,0.3,0.5,0.01,1,20000,200
540,3.5112352635553,189.320549964905,8.59951604090851E+037,181,20,300,0.01,0.3,0.5,0.01,1,20000,200
541,2.02274531645376,238.542175292969,4.84509610990313E+037,181,20,300,0.025,0.3,0.5,0.01,1,20000,200
542,1.1628512907432,204.054626226425,1.01208462369807E+038,181,20,300,0.05,0.3,0.5,0.01,1,20000,200
543,3.52232431190819,208.816125631332,3.22640773719422E+038,234,20,300,0.01,0.3,0.5,0.01,1,20000,200
544,1.90573283126909,227.537625074387,1.95918832691876E+038,234,20,300,0.025,0.3,0.5,0.01,1,20000,200
545,1.24208854217927,243.236184597015,2.20227116713492E+038,234,20,300,0.05,0.3,0.5,0.01,1,20000,200
546,3.48046803368035,404.931080341339,2.78499197976308E+038,304,20,300,0.01,0.3,0.5,0.01,1,20000,200
547,1.93749280560027,291.868317365646,3.12548933270453E+038,304,20,300,0.025,0.3,0.5,0.01,1,20000,200
548,1.22710886434497,246.878566026688,7.76265951335617E+037,304,20,300,0.05,0.3,0.5,0.01,1,20000,200
549,3.50133202379701,288.747531890869,1.75131149236076E+038,395,20,300,0.01,0.3,0.5,0.01,1,20000,200
550,1.91697471233144,297.36372923851,6.76107767163122E+037,395,20,300,0.025,0.3,0.5,0.01,1,20000,200
551,1.2250489233276,328.291147947311,2.79232023571225E+038,395,20,300,0.05,0.3,0.5,0.01,1,20000,200
552,3.51474561248018,428.188501834869,2.45538449576815E+038,512,20,300,0.01,0.3,0.5,0.01,1,20000,200
553,1.93085963889644,326.594074964523,3.08721636941641E+037,512,20,300,0.025,0.3,0.5,0.01,1,20000,200
554,1.13212036584317,322.652637004852,2.48118716970806E+038,512,20,300,0.05,0.3,0.5,0.01,1,20000,200
555,3.47478345042376,395.755738973618,2.26771339087197E+038,664,20,300,0.01,0.3,0.5,0.01,1,20000,200
556,2.07561641875527,414.890273332596,1.45631526786784E+038,664,20,300,0.025,0.3,0.5,0.01,1,20000,200
557,1.08498248671806,431.578481197357,2.4106614499219E+037,664,20,300,0.05,0.3,0.5,0.01,1,20000,200
558,3.59392418865668,71.6665000915527,3.93990093440986E+037,1,20,300,0.01,0.3,0.5,0.01,1,5000,200
559,2.02891996504301,80.0662910938263,2.20173656011686E+038,1,20,300,0.025,0.3,0.5,0.01,1,5000,200
560,1.23178025597759,51.1473486423492,2.60772280863061E+038,1,20,300,0.05,0.3,0.5,0.01,1,5000,200
561,3.4931549549037,74.1252775192261,2.89866610174701E+038,2,20,300,0.01,0.3,0.5,0.01,1,5000,200
562,2.00480225364827,71.6055061817169,7.29270939400705E+037,2,20,300,0.025,0.3,0.5,0.01,1,5000,200
563,1.10435069044119,70.2324244976044,7.50107937694378E+037,2,20,300,0.05,0.3,0.5,0.01,1,5000,200
564,3.49969801277143,75.6525166034699,2.89885380041388E+038,3,20,300,0.01,0.3,0.5,0.01,1,5000,200
565,2.01064667766945,83.231365442276,2.77678338649809E+038,3,20,300,0.025,0.3,0.5,0.01,1,5000,200
566,1.32517478904972,92.103080034256,1.89918298593252E+038,3,20,300,0.05,0.3,0.5,0.01,1,5000,200
567,3.47409592209524,81.6956949234009,9.17010746986916E+037,4,20,300,0.01,0.3,0.5,0.01,1,5000,200
568,1.96980861835889,76.5793600082398,3.10861651447199E+037,4,20,300,0.025,0.3,0.5,0.01,1,5000,200
569,1.35152792326469,75.1824748516083,6.0756882487966E+037,4,20,300,0.05,0.3,0.5,0.01,1,5000,200
570,3.56386437364102,47.6001968383789,1.10928610343535E+038,6,20,300,0.01,0.3,0.5,0.01,1,5000,200
571,1.93662105478512,53.2890255451202,1.80325490631461E+037,6,20,300,0.025,0.3,0.5,0.01,1,5000,200
572,1.27542129128385,74.9410839080811,3.68311338186854E+037,6,20,300,0.05,0.3,0.5,0.01,1,5000,200
573,3.48489173008844,66.6121301651001,2.67176950719791E+038,8,20,300,0.01,0.3,0.5,0.01,1,5000,200
574,1.94249371249512,75.1031179428101,2.76050021389334E+038,8,20,300,0.025,0.3,0.5,0.01,1,5000,200
575,1.01408274399568,69.4683973789215,2.07293698473911E+038,8,20,300,0.05,0.3,0.5,0.01,1,5000,200
576,3.51890512476788,49.1457531452179,3.22172088185134E+038,10,20,300,0.01,0.3,0.5,0.01,1,5000,200
577,1.96633893022462,54.9494006633759,5.84187829770177E+037,10,20,300,0.025,0.3,0.5,0.01,1,5000,200
578,1.14521534795264,66.9498479366303,2.42479160714952E+038,10,20,300,0.05,0.3,0.5,0.01,1,5000,200
579,3.49763299710348,67.1934340000153,3.11113527201673E+038,13,20,300,0.01,0.3,0.5,0.01,1,5000,200
580,1.98858218573076,54.1759958267212,1.55220629516874E+038,13,20,300,0.025,0.3,0.5,0.01,1,5000,200
581,1.16752451741588,38.5113582611084,7.37495221698318E+037,13,20,300,0.05,0.3,0.5,0.01,1,5000,200
582,3.51753774942673,36.8014769554138,4.81828448603176E+037,17,20,300,0.01,0.3,0.5,0.01,1,5000,200
583,1.97999595361908,37.5673320293426,4.38867728373038E+037,17,20,300,0.025,0.3,0.5,0.01,1,5000,200
584,1.1294006037817,36.343626499176,1.36422930201502E+038,17,20,300,0.05,0.3,0.5,0.01,1,5000,200
585,3.4658680681638,55.6828455924988,3.83304672953541E+037,22,20,300,0.01,0.3,0.5,0.01,1,5000,200
586,1.92422236570781,38.8833496570587,3.19929241295487E+038,22,20,300,0.025,0.3,0.5,0.01,1,5000,200
587,1.1411440061816,38.139541387558,1.26189618359047E+038,22,20,300,0.05,0.3,0.5,0.01,1,5000,200
588,3.51570227116007,37.8539402484894,2.36873453796276E+038,29,20,300,0.01,0.3,0.5,0.01,1,5000,200
589,1.9864699891442,38.1189558506012,3.08208735744808E+038,29,20,300,0.025,0.3,0.5,0.01,1,5000,200
590,1.1189149730119,40.1658062934876,3.31486850697925E+038,29,20,300,0.05,0.3,0.5,0.01,1,5000,200
591,3.48595316459422,49.4499983787537,5.52260589904849E+037,38,20,300,0.01,0.3,0.5,0.01,1,5000,200
592,1.99766870236646,59.2233021259308,9.86680540192323E+036,38,20,300,0.025,0.3,0.5,0.01,1,5000,200
593,1.1420096414406,55.9801986217499,1.74965948183165E+037,38,20,300,0.05,0.3,0.5,0.01,1,5000,200
594,3.51291281158491,71.641505241394,1.37090584597166E+038,49,20,300,0.01,0.3,0.5,0.01,1,5000,200
595,1.98876127703078,54.1636242866516,2.13542704746041E+037,49,20,300,0.025,0.3,0.5,0.01,1,5000,200
596,1.25067520699451,45.7228009700775,7.97418339940635E+037,49,20,300,0.05,0.3,0.5,0.01,1,5000,200
597,3.49829945827206,41.8680698871613,2.39847542060241E+037,64,20,300,0.01,0.3,0.5,0.01,1,5000,200
598,1.91998249396387,58.4867901802063,3.0447116010578E+038,64,20,300,0.025,0.3,0.5,0.01,1,5000,200
599,1.15777642672081,67.0470435619354,5.29319558929416E+037,64,20,300,0.05,0.3,0.5,0.01,1,5000,200
600,3.68251674735717,44.2673325538635,4.17663716810673E+037,1,20,300,0.01,0.3,0.5,0.01,1,5000,200
601,2.13978969238515,41.3239636421204,2.75699349319293E+038,1,20,300,0.025,0.3,0.5,0.01,1,5000,200
602,1.6593150309493,36.8755559921265,2.38259888665226E+038,1,20,300,0.05,0.3,0.5,0.01,1,5000,200
603,3.59357481443028,45.6468043327332,2.9081658314833E+038,2,20,300,0.01,0.3,0.5,0.01,1,5000,200
604,1.93190177231968,46.5393574237824,1.87293563329532E+038,2,20,300,0.025,0.3,0.5,0.01,1,5000,200
605,1.10262038389135,43.5586752891541,2.40548008827509E+038,2,20,300,0.05,0.3,0.5,0.01,1,5000,200
606,3.53845970168772,46.8140017986298,6.9660126947939E+037,3,20,300,0.01,0.3,0.5,0.01,1,5000,200
607,2.00793230265797,48.5038855075836,1.93083052121494E+038,3,20,300,0.025,0.3,0.5,0.01,1,5000,200
608,1.09883922033989,47.2794306278229,3.27314588414775E+038,3,20,300,0.05,0.3,0.5,0.01,1,5000,200
609,3.49157984414788,47.5377173423767,2.4897677251273E+038,4,20,300,0.01,0.3,0.5,0.01,1,5000,200
610,1.98929133046587,46.5692329406738,2.03050767274648E+038,4,20,300,0.025,0.3,0.5,0.01,1,5000,200
611,1.18483327879654,49.6719675064087,1.26586603891682E+038,4,20,300,0.05,0.3,0.5,0.01,1,5000,200
612,3.46543295577691,44.595312833786,1.41809480665428E+038,6,20,300,0.01,0.3,0.5,0.01,1,5000,200
613,2.06863098668516,39.1718938350677,2.55541811793373E+038,6,20,300,0.025,0.3,0.5,0.01,1,5000,200
614,1.11248681058244,41.8135857582092,2.19933363583879E+038,6,20,300,0.05,0.3,0.5,0.01,1,5000,200
615,3.50091191181936,38.4412150382996,8.46623885746709E+037,8,20,300,0.01,0.3,0.5,0.01,1,5000,200
616,1.96728063066547,38.8045876026154,4.33501042089333E+037,8,20,300,0.025,0.3,0.5,0.01,1,5000,200
617,1.11183385582482,34.8724615573883,9.03588800708378E+034,8,20,300,0.05,0.3,0.5,0.01,1,5000,200
618,3.45771196429037,35.5068790912628,2.23370998526712E+038,10,20,300,0.01,0.3,0.5,0.01,1,5000,200
619,1.93403343209304,37.7593874931335,3.16941307945894E+038,10,20,300,0.025,0.3,0.5,0.01,1,5000,200
620,1.0950002043395,33.9487521648407,2.96685500451983E+038,10,20,300,0.05,0.3,0.5,0.01,1,5000,200
621,3.52656032674655,32.9670226573944,1.9822236508573E+038,13,20,300,0.01,0.3,0.5,0.01,1,5000,200
622,1.9611194985321,34.8930492401123,2.49777126137165E+038,13,20,300,0.025,0.3,0.5,0.01,1,5000,200
623,1.16689518040943,33.9015176296234,1.30393018058375E+038,13,20,300,0.05,0.3,0.5,0.01,1,5000,200
624,3.50215508783562,34.0986490249634,1.25440718293959E+038,17,20,300,0.01,0.3,0.5,0.01,1,5000,200
625,1.88780305836162,36.1691720485687,3.34837665211061E+038,17,20,300,0.025,0.3,0.5,0.01,1,5000,200
626,1.09479544845558,33.6220879554749,5.80647702791096E+037,17,20,300,0.05,0.3,0.5,0.01,1,5000,200
627,3.49579301569575,33.1284499168396,2.78519567027279E+038,22,20,300,0.01,0.3,0.5,0.01,1,5000,200
628,2.01266825120104,34.8304510116577,7.06290878243239E+036,22,20,300,0.025,0.3,0.5,0.01,1,5000,200
629,1.2325199178356,33.847179889679,3.30285818011111E+038,22,20,300,0.05,0.3,0.5,0.01,1,5000,200
630,3.5138403332039,33.9857225418091,2.32015817066944E+038,29,20,300,0.01,0.3,0.5,0.01,1,5000,200
631,1.97665795849174,44.6372401714325,8.4867754418547E+037,29,20,300,0.025,0.3,0.5,0.01,1,5000,200
632,1.22439909800643,46.7388732433319,1.31143082995668E+036,29,20,300,0.05,0.3,0.5,0.01,1,5000,200
633,3.49093406650057,44.9826142787933,1.77797045099301E+038,38,20,300,0.01,0.3,0.5,0.01,1,5000,200
634,2.00100857781589,53.2937095165253,2.7719617702396E+038,38,20,300,0.025,0.3,0.5,0.01,1,5000,200
635,1.27939057511378,38.3690462112427,1.19984888409463E+038,38,20,300,0.05,0.3,0.5,0.01,1,5000,200
636,3.477769675159,39.0515005588531,3.31810752099125E+037,49,20,300,0.01,0.3,0.5,0.01,1,5000,200
637,1.96341774849568,55.0608305931091,3.02219340447507E+038,49,20,300,0.025,0.3,0.5,0.01,1,5000,200
638,1.17580998908391,48.616827249527,2.97353891953928E+038,49,20,300,0.05,0.3,0.5,0.01,1,5000,200
639,3.50775659360821,50.6306073665619,1.50571747217909E+036,64,20,300,0.01,0.3,0.5,0.01,1,5000,200
640,2.04786555450239,53.0834069252014,3.24414130269841E+038,64,20,300,0.025,0.3,0.5,0.01,1,5000,200
641,1.12103486270422,54.0371897220612,2.26078653702634E+038,64,20,300,0.05,0.3,0.5,0.01,1,5000,200
642,3.47335250392535,658.501442432404,2.69682022129243E+038,861,20,300,0.01,0.3,0.5,0.01,1,30000,200
643,1.98390941918261,623.335202455521,4.28177851157635E+037,861,20,300,0.025,0.3,0.5,0.01,1,30000,200
644,1.11388926881181,625.767239332199,6.08911955103052E+037,861,20,300,0.05,0.3,0.5,0.01,1,30000,200
645,3.51697791018187,856.466359376907,3.46698570381673E+037,1117,20,300,0.01,0.3,0.5,0.01,1,30000,200
646,1.97224274989806,839.903831005096,1.98495245515534E+038,1117,20,300,0.025,0.3,0.5,0.01,1,30000,200
647,1.1595777099365,803.313163757324,2.91421662159246E+038,1117,20,300,0.05,0.3,0.5,0.01,1,30000,200
648,3.50650093440021,937.364934206009,1.86871440993354E+038,1449,20,300,0.01,0.3,0.5,0.01,1,30000,200
649,2.02087523324558,919.109611749649,1.78466054384758E+038,1449,20,300,0.025,0.3,0.5,0.01,1,30000,200
650,1.10839246786025,872.297064304352,4.41464437031379E+036,1449,20,300,0.05,0.3,0.5,0.01,1,30000,200
651,3.49591285136604,1026.30569267273,3.23937120132989E+038,1880,20,300,0.01,0.3,0.5,0.01,1,30000,200
652,1.94062536268929,1106.27072739601,2.85644113372195E+038,1880,20,300,0.025,0.3,0.5,0.01,1,30000,200
653,1.12427604687042,1136.13217425346,1.57188189521535E+038,1880,20,300,0.05,0.3,0.5,0.01,1,30000,200
654,3.5002259254242,1427.80329394341,2.16809031867274E+038,2438,20,300,0.01,0.3,0.5,0.01,1,30000,200
655,1.97282546246755,1389.32253718376,9.80247702377193E+037,2438,20,300,0.025,0.3,0.5,0.01,1,30000,200
656,3.52832211430126,600.871287584305,1.89030486778426E+038,861,20,300,0.01,0.3,0.5,0.01,1,30000,200
657,1.94736055800379,607.141092300415,2.83551191534351E+037,861,20,300,0.025,0.3,0.5,0.01,1,30000,200
658,1.1862874977397,608.922799110413,1.42742063288145E+038,861,20,300,0.05,0.3,0.5,0.01,1,30000,200
659,3.50942231308641,718.273824453354,3.11117872608332E+037,1117,20,300,0.01,0.3,0.5,0.01,1,30000,200
660,1.97434724352959,786.355929374695,1.82174007671159E+036,1117,20,300,0.025,0.3,0.5,0.01,1,30000,200
661,1.1246959984686,754.500460147858,3.24740503143369E+038,1117,20,300,0.05,0.3,0.5,0.01,1,30000,200
662,3.50593027188391,980.067122459412,3.18309337770852E+038,1449,20,300,0.01,0.3,0.5,0.01,1,30000,200
663,1.95512431478998,882.036585330963,2.9644570489052E+038,1449,20,300,0.025,0.3,0.5,0.01,1,30000,200
664,1.07202731153208,961.938913345337,1.41143006797481E+038,1449,20,300,0.05,0.3,0.5,0.01,1,30000,200
665,3.50655979317741,1150.58158802986,2.20581071867866E+038,1880,20,300,0.01,0.3,0.5,0.01,1,30000,200
666,2.01563141383484,1189.67148661613,3.38735521633131E+038,1880,20,300,0.025,0.3,0.5,0.01,1,30000,200
667,1.1429082869257,1338.18535614014,3.11359294031242E+038,1880,20,300,0.05,0.3,0.5,0.01,1,30000,200
668,3.47739042064796,1291.07362151146,1.18626524026505E+038,2438,20,300,0.01,0.3,0.5,0.01,1,30000,200
669,2.0106642703711,1513.29657459259,6.91757824074371E+037,2438,20,300,0.025,0.3,0.5,0.01,1,30000,200
670,3.61316015084106,79.9722061157227,2.25270819430802E+037,1,20,300,0.01,0.3,0.5,0.01,1,5000,200
671,2.04281861946458,45.9030091762543,3.28072043312302E+038,1,20,300,0.025,0.3,0.5,0.01,1,5000,200
672,1.61992958691653,47.9836671352386,2.83317763636748E+038,1,20,300,0.05,0.3,0.5,0.01,1,5000,200
673,3.55530670429413,59.6949660778046,2.14759562829202E+038,2,20,300,0.01,0.3,0.5,0.01,1,5000,200
674,2.09878535394977,55.6551477909088,9.01652898273277E+036,2,20,300,0.025,0.3,0.5,0.01,1,5000,200
675,1.23393268336713,52.0224690437317,1.04746508108575E+038,2,20,300,0.05,0.3,0.5,0.01,1,5000,200
676,3.55718311032926,53.1252312660217,2.18314860628518E+038,3,20,300,0.01,0.3,0.5,0.01,1,5000,200
677,2.03108756307354,87.8296072483063,2.36193590880256E+038,3,20,300,0.025,0.3,0.5,0.01,1,5000,200
678,1.13053073836049,89.2558040618897,1.40602032271778E+038,3,20,300,0.05,0.3,0.5,0.01,1,5000,200
679,3.51510699569588,58.2116775512695,1.29484542554614E+038,4,20,300,0.01,0.3,0.5,0.01,1,5000,200
680,2.00365946021368,59.2245416641235,2.10959856336816E+038,4,20,300,0.025,0.3,0.5,0.01,1,5000,200
681,1.20574213266784,63.2286183834076,2.25436218668818E+037,4,20,300,0.05,0.3,0.5,0.01,1,5000,200
682,3.49088905727616,47.9554209709167,3.30900324233291E+038,6,20,300,0.01,0.3,0.5,0.01,1,5000,200
683,1.94394971027236,45.8893675804138,2.58086733568151E+038,6,20,300,0.025,0.3,0.5,0.01,1,5000,200
684,1.09719174088199,47.5311825275421,2.36079945449607E+038,6,20,300,0.05,0.3,0.5,0.01,1,5000,200
685,3.49360893827466,45.7325868606567,1.00680407245368E+038,8,20,300,0.01,0.3,0.5,0.01,1,5000,200
686,2.01865866400901,40.2507040500641,3.23559235245117E+038,8,20,300,0.025,0.3,0.5,0.01,1,5000,200
687,1.3153982504993,35.6830446720123,1.348460284367E+038,8,20,300,0.05,0.3,0.5,0.01,1,5000,200
688,3.52209851060813,39.5086894035339,3.17757847116455E+038,10,20,300,0.01,0.3,0.5,0.01,1,5000,200
689,1.96301684500334,34.6404120922089,2.42582435955841E+038,10,20,300,0.025,0.3,0.5,0.01,1,5000,200
690,1.22946537613624,35.7412807941437,2.11876192789167E+038,10,20,300,0.05,0.3,0.5,0.01,1,5000,200
691,3.49684857566056,45.1198425292969,2.15234554395953E+038,13,20,300,0.01,0.3,0.5,0.01,1,5000,200
692,1.93261992230526,65.5876822471619,2.21322643862263E+037,13,20,300,0.025,0.3,0.5,0.01,1,5000,200
693,1.15080733526346,65.6319637298584,8.34024188092462E+037,13,20,300,0.05,0.3,0.5,0.01,1,5000,200
694,3.50827088074366,62.5148296356201,1.62741980775901E+038,17,20,300,0.01,0.3,0.5,0.01,1,5000,200
695,1.97530945533137,34.9170894622803,3.19881977583376E+038,17,20,300,0.025,0.3,0.5,0.01,1,5000,200
696,1.20252979711413,34.8441817760468,3.4995822943418E+036,17,20,300,0.05,0.3,0.5,0.01,1,5000,200
697,3.47837713190047,35.513640165329,3.10062599158957E+038,22,20,300,0.01,0.3,0.5,0.01,1,5000,200
698,1.92644345970501,33.2628457546234,1.24242378435089E+038,22,20,300,0.025,0.3,0.5,0.01,1,5000,200
699,1.09582053422252,36.4481284618378,2.21469668828622E+038,22,20,300,0.05,0.3,0.5,0.01,1,5000,200
700,3.49654567615757,36.709456205368,1.74153549921263E+038,29,20,300,0.01,0.3,0.5,0.01,1,5000,200
701,2.01396690463188,36.0653622150421,2.54609866262252E+038,29,20,300,0.025,0.3,0.5,0.01,1,5000,200
702,1.12572866183233,33.8742408752441,2.09046067118134E+038,29,20,300,0.05,0.3,0.5,0.01,1,5000,200
703,3.48182409843779,69.8764977455139,1.27826565536636E+038,38,20,300,0.01,0.3,0.5,0.01,1,5000,200
704,2.02004725279525,71.4833550453186,2.23434118949296E+038,38,20,300,0.025,0.3,0.5,0.01,1,5000,200
705,1.11957931233747,69.7505383491516,1.84205922267723E+038,38,20,300,0.05,0.3,0.5,0.01,1,5000,200
706,3.49256282452306,38.5683085918426,1.41372845995759E+038,49,20,300,0.01,0.3,0.5,0.01,1,5000,200
707,1.96352235794355,67.2534489631653,2.50810218201486E+038,49,20,300,0.025,0.3,0.5,0.01,1,5000,200
708,1.25985453652786,39.5399947166443,1.13418751379667E+038,49,20,300,0.05,0.3,0.5,0.01,1,5000,200
709,3.51992963085882,37.956835269928,3.14283438367176E+038,64,20,300,0.01,0.3,0.5,0.01,1,5000,200
710,1.94322109643947,39.0963957309723,2.8937075346227E+038,64,20,300,0.025,0.3,0.5,0.01,1,5000,200
711,1.2171908677288,38.3736925125122,1.20505675696991E+038,64,20,300,0.05,0.3,0.5,0.01,1,5000,200
712,3.5074605357765,48.3838715553284,7.95854050226753E+037,1,20,300,0.01,0.3,0.5,0.01,1,5000,200
713,2.08984476267587,45.0987014770508,1.56146332102953E+038,1,20,300,0.025,0.3,0.5,0.01,1,5000,200
714,1.12333657190212,46.2764039039612,1.5473902816228E+037,1,20,300,0.05,0.3,0.5,0.01,1,5000,200
715,3.46980812503239,51.7096848487854,8.7706582457727E+037,2,20,300,0.01,0.3,0.5,0.01,1,5000,200
716,1.95868448251576,51.1705152988434,5.74275361160374E+037,2,20,300,0.025,0.3,0.5,0.01,1,5000,200
717,1.20722597961413,48.5850629806519,1.77067298805631E+038,2,20,300,0.05,0.3,0.5,0.01,1,5000,200
718,3.53067073959597,49.6543643474579,3.155045552224E+038,3,20,300,0.01,0.3,0.5,0.01,1,5000,200
719,1.95467807134603,75.3509662151337,2.98754129662013E+038,3,20,300,0.025,0.3,0.5,0.01,1,5000,200
720,1.19475079424496,45.93803191185,5.58670848523019E+037,3,20,300,0.05,0.3,0.5,0.01,1,5000,200
721,3.4789604973852,57.0801069736481,2.69641967944563E+038,4,20,300,0.01,0.3,0.5,0.01,1,5000,200
