,L2,time,entropy,M,N,S,std,jump,jump_prob,epsi,subsample,EMML_itr,E
75,1.14061215780627,27.0864541530609,2.55805547108201E+038,20,20,300,0.05,0.3,0.5,0.00916366,1,2000,200
76,1.16829725897745,27.4140014648437,2.80947017403939E+038,20,20,300,0.05,0.3,0.5,0.00769497,1,2000,200
77,1.1640453741395,27.9008865356445,1.11434210089829E+038,20,20,300,0.05,0.3,0.5,0.00646167,1,2000,200
78,1.22913723291372,27.4918940067291,2.17475099239851E+037,20,20,300,0.05,0.3,0.5,0.00542604,1,2000,200
79,1.03157837891524,25.1678810119629,1.99476068378089E+038,20,20,300,0.05,0.3,0.5,0.00455639,1,2000,200
80,1.20494619068532,27.7892217636108,3.27533813349324E+038,20,20,300,0.05,0.3,0.5,0.00382612,1,2000,200
81,1.23528875428329,24.5913031101227,1.38891579016964E+038,20,20,300,0.05,0.3,0.5,0.0032129,1,2000,200
82,1.53433423621393,15.7604036331177,2.87236067902278E+038,20,20,300,0.05,0.3,0.5,0.00269795,1,2000,200
83,1.35314626120602,17.3847432136536,8.45797935246698E+037,20,20,300,0.05,0.3,0.5,0.00226554,1,2000,200
84,1.39554769622508,25.3880488872528,1.91987200065247E+037,20,20,300,0.05,0.3,0.5,0.00190244,1,2000,200
85,1.61164723867483,19.002069234848,1.20555281610627E+038,20,20,300,0.05,0.3,0.5,0.00159753,1,2000,200
86,1.66638622018152,24.0533678531647,1.67281989476142E+038,20,20,300,0.05,0.3,0.5,0.00134149,1,2000,200
87,1.71006372781432,15.9334497451782,9.67062226801233E+037,20,20,300,0.05,0.3,0.5,0.00112648,1,2000,200
88,1.71258990189711,21.0356738567352,5.44462687952158E+037,20,20,300,0.05,0.3,0.5,0.00094594,1,2000,200
89,2.01441390251175,25.4174885749817,1.86166541837934E+038,20,20,300,0.05,0.3,0.5,0.00079433,1,2000,200
90,3.45832609413758,14.5742840766907,2.94222673358865E+038,20,20,300,0.01,0.3,0.5,0.00916366,1,2000,200
91,3.46202295587619,14.2699949741364,2.94387301484749E+038,20,20,300,0.01,0.3,0.5,0.00769497,1,2000,200
92,3.50360662049018,14.3290681838989,3.0973737976436E+038,20,20,300,0.01,0.3,0.5,0.00646167,1,2000,200
93,3.40922344550545,13.7314538955688,2.41713466997419E+038,20,20,300,0.01,0.3,0.5,0.00542604,1,2000,200
94,3.3447393421129,13.9038605690002,6.60751799174867E+037,20,20,300,0.01,0.3,0.5,0.00455639,1,2000,200
95,3.3071189923523,13.8532164096832,1.82203656787907E+037,20,20,300,0.01,0.3,0.5,0.00382612,1,2000,200
96,3.31174534555518,14.0461943149567,1.14296019412233E+038,20,20,300,0.01,0.3,0.5,0.0032129,1,2000,200
97,3.30514644207126,14.0069515705109,2.80417484210477E+037,20,20,300,0.01,0.3,0.5,0.00269795,1,2000,200
98,3.46369731162338,14.515962600708,1.13109495819878E+038,20,20,300,0.01,0.3,0.5,0.00226554,1,2000,200
99,3.23711991596842,14.541962146759,6.75539187263883E+036,20,20,300,0.01,0.3,0.5,0.00190244,1,2000,200
100,3.32051455307367,14.4376759529114,1.06467359702636E+038,20,20,300,0.01,0.3,0.5,0.00159753,1,2000,200
101,3.29831614867743,14.993723154068,1.26424975448559E+037,20,20,300,0.01,0.3,0.5,0.00134149,1,2000,200
